204,Internet Access|RestaurantDoctor on Call|EDLC|Internet Access - Surcharge|laundry|non-smoking room|parking available|Front Desk|Multi Cuisine Restaurant |Non Smoking Hotel|Local Tour / Travel Desk
205,Room Service|Internet Access|Gym/Spa|RestaurantBusiness Center |Doctor on Call|Internet Access - Surcharge|laundry|lift|Lobby|non-smoking room|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|Medical Assistance Available|air conditioning|power|multilingual staff|wake up call|Separate Sitting Area|conference facility |Smoking Area |Veg / Non Veg Kitchens Separate |taxi service|Food Facility|free internet access|Newspapers In Lobby|family room|Party hall|Baggage Room|Internet / fax/photocopying|Internet Access|Restaurant|Room Service|CCTV|Full Time Operation for All 7 Days|Security at All Hotel Entrances
207,Room Service|Gym/Spa|Swimming Pool|Restaurant|swimming pool|Bar / Lounge |barbeque|beauty salon|Business Center |health club/gym |laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|spa|Table Tennis|Tennis Court|Welcome Drinks|garden|fitness center|Sauna|Coffee Shop / Cafe|conference facility |Jacuzzi|Pool Table|Poolside Bar|Open Air Restaurant |Transfers Available|Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Badminttion Court|conference facility|free internet access|Newspapers In Lobby|children's playground|24/7 room service|airport shuttle Free|Outdoor Parking - Secured|parking available|Restaurant|Recreation Zone
211,Room Service|Gym/Spa|RestaurantBanquet Facilities|Bar / Lounge |Doctor on Call|EDLC|health club/gym |laundry|lift|Lobby|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|24/7 front desk|Welcome Drinks|power|conference facility |parking available
214,Room Service|Internet Access|airport shuttle/ Surcharge|Banquet Facilities|Business Center |Concierge|Currency Exchange|Doctor on Call|EDLC|Internet Access - Surcharge|laundry|lift|Lobby|non-smoking room|parking available|Front Desk|Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|air conditioning|Welcome Drinks|power|wedding service|wake up call|porter|Suitable For Children|conference facility |Smoking Area |In House Events |Extra Person / Child - Share the same room|Water Dispenser Available|taxi service|conference facility|free internet access|Newspapers In Lobby|Postal / Parcel Services|family room|24/7 room service|Party hall|STD / ISD|Baggage Room|courier service|Internet / fax/photocopying|Adjoining Rooms|RO Water Purification System|Outdoor Parking - Secured|parking available|Internet Access|Room Service|Fire Safety|CCTV|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Pest Control Facility|Public Restrooms|Security at All Hotel Entrances|Smoke Detector|Stamps and Mailing Facility|Suites
216,Room Service|RestaurantDoctor on Call|parking available|Multi Cuisine Restaurant |Locker Facility|24/7 room service
218,Room Service|Internet Access|Gym/Spa|Swimming Pool|Restaurant|swimming pool|airport shuttle surage|Bar / Lounge |Concierge|Currency Exchange|Doctor on Call|EDLC|Games Zone|health club/gym |Internet Access - Surcharge|laundry|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|spa|Local Tour / Travel Desk|Valet service|24/7 front desk|Doorman|air conditioning|Welcome Drinks|power|audio visual equipment|Catering|Coffee Shop / Cafe|conference facility |Jacuzzi|wheelchair access|Pool Table|massage  |Poolside Bar|Veranda|Open Air Restaurant |Transfers Available|Vegetarian Food / Jain Food Available|car rental|conference facility|Food Facility|free internet access|Whirlpool Bath / Shower Cubicle|24/7 room service|courier service|Internet / fax/photocopying|Outdoor Parking - Secured|parking available|Internet Access|Restaurant|Room Service|Anti-Slip Ramps|CCTV|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|porter|Security at All Hotel Entrances|Suites
219,Room Service|Restaurant|banquet facilities|Business Center |Doctor on Call|EDLC|laundry|lift|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Major Credit Cards Accepted|24/7 front desk|Luggage Storage|power|wake up call|ATM / Banking|Electronic / Magnetic Keys|Free Local Calls|car rental|EDLC|taxi service|free internet access|Electronic Check-Out|24/7 room service|Air / Rail Booking|Outdoor Parking - Secured|parking available|Room Service
220,Room Service|Restaurantairport shuttle surage|Banquet Facilities|Business Center |Currency Exchange|Doctor on Call|laundry|parking available|Pets Allowed|Front Desk|Multi Cuisine Restaurant |Non Smoking Hotel|Local Tour / Travel Desk|Medical Assistance Available|Welcome Drinks|power|express check-in/check-out / Check-Out|wedding service|Suitable For Children|conference facility |ATM / Banking|fire place  |Open Air Restaurant |Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Village Visit ( Chargeable )|taxi service|conference facility|Campfire / Bon Fire|Food Facility| Drivers Rest Room|RO Water Purification System|Outdoor Parking - Secured|parking available|Restaurant|Room Service|CCTV|Flower Shop|Public Restrooms|restaurant
221,Room Service|Restaurant|airport shuttle/ Surcharge|baby sitting/ Child Care (surcharge)|Concierge|Currency Exchange|Doctor on Call|EDLC|laundry|lift|Lobby|non-smoking room|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Medical Assistance Available|air conditioning|power|express check-in/check-out / Check-Out|multilingual staff|Exhibit Space|wake up call|Suitable For Children|smoking room|kitchen|Electronic / Magnetic Keys|Multi - Line Phone|Free Local Calls|pick and drop|Smoking Area |Open Air Restaurant |Extra Person / Child - Share the same room|EDLC|Water Dispenser Available|taxi service|Food Facility|free internet access|Newspapers In Lobby|Electronic Check-Out|Postal / Parcel Services|family room|24/7 room service| Cook Services|Air / Rail Booking|courier service|Guide / Sightseeing Service|RO Water Purification System|Outdoor Parking - Secured|parking available|Restaurant|Room Service|CCTV|First-Aid Kit at Front Desk|Stamps and Mailing Facility
226,Room Service|Internet Access|Restaurant|bar/lounge |Business Center |EDLC|Internet Access - Surcharge|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |24/7 front desk|Medical Assistance Available|Welcome Drinks|power|Catering|wake up call|Coffee Shop / Cafe|conference facility |fax/photocopying|Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|car rental|EDLC|conference facility| Drivers Rest Room|free internet access|Newspapers In Lobby|family room|24/7 room service|Baggage Room|Internet / fax/photocopying|RO Water Purification System|Outdoor Parking - Secured|parking available
229,Room Service|RestaurantBusiness Center |Doctor on Call|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Secretarial Services|Local Tour / Travel Desk|24/7 front desk|24/7 room service
230,Room ServiceBusiness Center |Pets Allowed|power|express check-in/check-out / Check-Out|Dance Performances (on demand)|Karaoke | Drivers Rest Room|airport shuttle Free
232,airport shuttle/ Surcharge|Doctor on Call|laundry|24/7 front desk|free internet access
233,Room Service|Internet Access|Swimming Pool|RestaurantSwimming Pool|airport shuttle surage|Banquet Facilities|Business Center |Currency Exchange|Doctor on Call|EDLC|Internet Access - Surcharge|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant
234,Room Service|airport shuttle/ Surcharge|Doctor on Call|laundry|power|kitchen|free internet access|24/7 room service
235,Room Service|Internet Access|doctor on call|EDLC|laundry|Front Desk|Locker Facility|24/7 front desk|Doorman|free internet access|Newspapers In Lobby|Outdoor Parking - Non Secured|Internet Access|Room Service|Fire Safety|CCTV|Fire Exit Signs
236,Room Servicebeauty salon|EDLC|Local Tour / Travel Desk|Luggage Storage|car rental|Postal / Parcel Services|24/7 room service|Air / Rail Booking|courier service|Guide / Sightseeing Service
237,Room Service|Internet Access|Restaurant|doctor on call|EDLC|Internet Access - Surcharge|laundry|lift|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Major Credit Cards Accepted|24/7 front desk|Doorman|air conditioning|power|wake up call|pick and drop|shopping |In House Events |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Self Check - In|taxi service|Food Facility| Drivers Rest Room|free internet access|Newspapers In Lobby|family room|Party hall|Air / Rail Booking|RO Water Purification System|Outdoor Parking - Secured|Room Service
238,Restaurant|swimming pool|airport shuttle surage|Doctor on Call|laundry|Library|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24/7 front desk|Luggage Storage|power|garden|wedding service|Suitable For Children|Pool Table|Veranda|Village Visit ( Chargeable )|car rental|taxi service|Air / Rail Booking|Guide / Sightseeing Service
249,Room Service|EDLC|lift|Lobby|Front Desk|Locker Facility|power|free internet access|Newspapers In Lobby|24/7 room service| Cook Services
250,Room ServiceDoctor on Call|EDLC|laundry|24/7 front desk|Room Service
251,Room Service|Internet Access|Restaurant|airport shuttle/ Surcharge|Banquet Facilities|Business Center |Concierge|Currency Exchange|Doctor on Call|EDLC|laundry|lift|Lobby|non-smoking room|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|Medical Assistance Available|Welcome Drinks|power|audio visual equipment|Catering|wake up call|porter|Coffee Shop / Cafe|conference facility |fax/photocopying|kitchen|Multi - Line Phone|wheelchair access|massage  |pick and drop|Smoking Area |Open Air Restaurant |Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|taxi service|conference facility|Food Facility|free internet access|Newspapers In Lobby|24/7 room service|Party hall|Air / Rail Booking|STD / ISD|Baggage Room|laptop rental|Internet / fax/photocopying|Adjoining Rooms|Outdoor Parking - Secured|parking available
252,Room Service|Gym/Spa|RestaurantBanquet Facilities|Business Center |Doctor on Call|health club/gym |laundry|Multi Cuisine Restaurant |Locker Facility
254,Room Service|Gym/Spa|Swimming Pool|Restaurant|swimming pool|airport shuttle surage|Banquet Facilities|Bar / Lounge |Business Center |Currency Exchange|Doctor on Call|EDLC|health club/gym |laundry|lift|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Doorman|Medical Assistance Available|air conditioning|Welcome Drinks|power|garden|audio visual equipment|wedding service|wake up call|porter|Suitable For Children|Coffee Shop / Cafe|conference facility |smoking room|fax/photocopying|wheelchair access|massage  |car rental|EDLC|conference facility|Food Facility|free internet access|Newspapers In Lobby|24/7 room service|Party hall|Baggage Room|Outdoor Parking - Secured|parking available
256,Room Service|Internet Access|Restaurant|airport shuttle/ Surcharge|Bar / Lounge |Concierge|Doctor on Call|Internet Access - Surcharge|laundry|lift|Lobby|non-smoking room|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|power|Computer Rental|wake up call|Separate Sitting Area|conference facility |smoking room|ATM / Banking|fax/photocopying|pick and drop|Nature Walk|Smoking Area |Horse Ride ( Chargeable ) |Village Visit ( Chargeable )|car rental|EDLC|taxi service|conference facility| Drivers Rest Room|free internet access|Newspapers In Lobby|Electronic Check-Out|family room|24/7 room service|Parking (Surcharge)|Party hall|Baggage Room|Internet / fax/photocopying|Adjoining Rooms|Internet Access|Room Service|Fire Safety
257,Restaurantparking available|Multi Cuisine Restaurant | Bike on Rent|Campfire / Bon Fire|Outdoor Parking - Non Secured
259,Room Service|Restaurant|EDLC|Front Desk|Multi Cuisine Restaurant |free internet access|24/7 room service|Room Service
260,Internet Access|airport shuttle/ Surcharge|Internet Access - Surcharge|Library|parking available|power|free internet access|parking available
264,Room Service|Internet Access|Restaurant|business center|Doctor on Call|parking available|Front Desk|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|power|garden|multilingual staff|wake up call|Extra Person / Child - Share the same room|car rental|free internet access|Newspapers In Lobby|Guide / Sightseeing Service|Internet / fax/photocopying|Outdoor Parking - Secured|parking available|Internet Access|Restaurant|Room Service|CCTV|Public Restrooms|Suites
265,Room Service|Internet AccessDoctor on Call|Internet Access - Surcharge|Front Desk|Local Tour / Travel Desk|24/7 front desk|power|pick and drop|Food Facility|24/7 room service|parking available
268,Room Service|Internet Access|Gym/Spa|Restaurant|gift shop |health club/gym |laundry|lift|parking available|Front Desk|spa|24/7 front desk|power|express check-in/check-out / Check-Out|multilingual staff|wake up call|porter|Suitable For Children|kitchen|Veranda|Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|EDLC|Food Facility| Drivers Rest Room|free internet access|24/7 room service| Cook Services|Internet / fax/photocopying|Outdoor Parking - Secured|parking available|Restaurant|Room Service|CCTV|Fire Exit Signs|Full Time Operation for All 7 Days|porter|Public Restrooms|Security at All Hotel Entrances
